review_date,handle,helpfulness_rating,review,sentiment,combined_text,cleaned_text,num_tokens
2-May-16,Dean,,"Already owned one, lasted 3.5 years, this is replacement. Hope for another 3.5.",positive,"Already owned one, lasted 3.5 years, this is replacement. Hope for another 3.5.",already own one lasted year replacement hope another,8
19-Oct-15,Kindle Customer,,Second one that I have owned.  Liked the first one enough to seek out and buy it again when I needed a new one.  I like the new one even better than the first.,positive,Second one that I have owned.  Liked the first one enough to seek out and buy it again when I needed a new one.  I like the new one even better than the first.,second one own like first one enough seek buy need new one like new one even good first,18
8-Aug-15,Bill Q,,Works fine. I like the 4 hour warming time. I like that it only makes a quiet beep when brewing is complete. All in all though I would have rather gotten a standard coffee pot. This is a little more annoying to put together and keep clean.,positive,Works fine. I like the 4 hour warming time. I like that it only makes a quiet beep when brewing is complete. All in all though I would have rather gotten a standard coffee pot. This is a little more annoying to put together and keep clean.,work fine like hour warm time like make quiet beep brewing complete though would rather gotten standard coffee pot little annoying put together keep clean,25
11-Apr-19,lawrence,,coffee is made when I get up,positive,coffee is made when I get up,coffee make get,3
12-Dec-16,Amazon Customer,,It brews decent coffee. Only small issue I got with it is that there is very thin line between dispensing coffee and pushing whole maker of the counter top  - other then that I really like no carafe solution and holding temperature works really good (coffee does not burn).,positive,It brews decent coffee. Only small issue I got with it is that there is very thin line between dispensing coffee and pushing whole maker of the counter top  - other then that I really like no carafe solution and holding temperature works really good (coffee does not burn).,brew decent coffee small issue get thin line dispense coffee push whole maker counter top really like carafe solution hold temperature work really good coffee burn,26
25-Mar-16,Amazon Customer,,"This our second one.  We tried a newer model of this one in between purchases, but that one had a tank on the side that was clunky and not well made.  If you are deciding about a coffeemaker without a carafe,this one is easy to use and makes perfectly brewed coffee.  This is the one.",positive,"This our second one.  We tried a newer model of this one in between purchases, but that one had a tank on the side that was clunky and not well made.  If you are deciding about a coffeemaker without a carafe,this one is easy to use and makes perfectly brewed coffee.  This is the one.",second one try new model one purchase one tank side clunky well make decide coffeemaker without carafe one easy use make perfectly brew coffee one,25
14-May-16,rebecca curtis,,I have 2 of these coffee makers one for at home and one at our cabin. I love the fact your coffee stays hot but not a burned taste to It even after 3 hours warming.,positive,I have 2 of these coffee makers one for at home and one at our cabin. I love the fact your coffee stays hot but not a burned taste to It even after 3 hours warming.,coffee maker one home one cabin love fact coffee stay hot burn taste even hour warm,16
13-Oct-16,Sandy,One,The little nubby rubber feet (only 2) tend to pop off when you attempt to slide the coffee maker on a granite surface.,positive,The little nubby rubber feet (only 2) tend to pop off when you attempt to slide the coffee maker on a granite surface.,little nubby rubber foot tend pop attempt slide coffee maker granite surface,12
23-Feb-16,Arlene T.,,"This is my second brew station.  It makes excellent coffee.  I don't find it to be messy. I find it easy to use. It does an excellent job of keeping coffee warm.  However, I wish it was easier to load the water chamber.",positive,"This is my second brew station.  It makes excellent coffee.  I don't find it to be messy. I find it easy to use. It does an excellent job of keeping coffee warm.  However, I wish it was easier to load the water chamber.",second brew station make excellent coffee find messy find easy use excellent job keep coffee warm however wish easy load water chamber,22
6-Jun-19,kaibabfarms,,Very convenient. Brews fast and no more decanters to clean or break!,positive,Very convenient. Brews fast and no more decanters to clean or break!,convenient brew fast decanter clean break,6
4-Aug-16,Janeping,One,I bought this for my father in law to replace his broken coffee machine. He loves it and uses it everyday.,positive,I bought this for my father in law to replace his broken coffee machine. He loves it and uses it everyday.,buy father law replace broken coffee machine love use everyday,10
13-Jan-20,Barbara Parnell,,Great coffee pot ...... very pleased excellent choice!,positive,Great coffee pot ...... very pleased excellent choice!,great coffee pot pleased excellent choice,6
6-Jan-17,Amazon Customer,,Love Love Love -- keeps coffee really hot while in reservoir and perfect for that 2 cup or 12 cup morning!,positive,Love Love Love -- keeps coffee really hot while in reservoir and perfect for that 2 cup or 12 cup morning!,love love love keep coffee really hot reservoir perfect cup 12 cup morning,13
19-Feb-14,mater,,i absolutely love this coffee maker.super easy to use and very affordable.would definitely recommend this brand to anyone who is looking for a great coffee maker,positive,i absolutely love this coffee maker.super easy to use and very affordable.would definitely recommend this brand to anyone who is looking for a great coffee maker,absolutely love coffee maker super easy use affordable would definitely recommend brand anyone look great coffee maker,17
30-Apr-16,Amazon Customer,,"No glass coffee pot to wash nor break,",positive,"No glass coffee pot to wash nor break,",glass coffee pot wash break,5
