Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Flechazo,Saket Bhukania,"This is one of the best places in Hyderabad if your planning for a buffet. The staff is very courteous and ensure that you are not unattended. Apart from the indian cuisine main course, food was yumm. Jalebi was the show stopper. A must visit!!","60 Reviews , 225 Followers",4/25/2019 15:28,1,,positive,one best place hyderabad planning buffet staff courteous ensure unattended apart indian cuisine main course food yumm jalebi show stopper must visit
Flechazo,Somya Ohri,"Excellent place, food was very good and the service is great. The person who served us, Ranjit was really attentive and helpful. Overall the experience is easily worth the price..","1 Review , 68 Followers",4/24/2019 22:56,0,,positive,excellent place food good service great person serve u ranjit really attentive helpful overall experience easily worth price
Flechazo,Kireet Reddy,"Anup, Ayuv & Rajesh are really good. Liked the hospitality. Came for team dinner and really had a good experience. One of the best places to have buffet","1 Review , 1 Follower",4/24/2019 21:02,0,,positive,anup ayuv rajesh really good like hospitality come team dinner really good experience one best place buffet
Flechazo,Dhananjay,"The service was very good. The place was very lively and kudos to Anup, Preetham and Ranjit for their service. The speed was also too good with pan ice cream stealing the show. I would recommend this place with thumbs up.","2 Reviews , 2 Followers",4/23/2019 22:37,0,,positive,service good place lively kudos anup preetham ranjit service speed also good pan ice cream steal show would recommend place thumb
Flechazo,Seema Ruksar,Sabir excellent service fish verry good AND diessart ossam sabir kusal jaki services excellent service isjejiiuhjwkwjjjekejekek.........👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏mjhfjkksjdjjrjdkedidj,1 Review,4/23/2019 15:26,0,,positive,sabir excellent service fish verry good diessart ossam sabir kusal jaki service excellent service isjejiiuhjwkwjjjekejekek mjhfjkksjdjjrjdkedidj
Flechazo,Pramod,"Great ambience.
Good food.
Service is polite and friendly.
Ranjan ,Raveendra and Karthik are very friendly to the customers.

More variety of non veg items are available.

Would like to visit again.",1 Review,4/23/2019 15:20,0,,positive,great ambience good food service polite friendly ranjan raveendra karthik friendly customer variety non veg item available would like visit
Flechazo,Srinath Shah,"Sabir was great, he was very cheerful and is hardworking guy he made sure that we try each and every dish in the menu and also tweeted a lot of dishes according to our taste and preference. Had a lovely dinner experience with Flechazo.",2 Reviews,4/22/2019 22:30,0,,positive,sabir great cheerful hardworking guy make sure try every dish menu also tweet lot dish accord taste preference lovely dinner experience flechazo
Flechazo,Khushboo Birla,"I just loved this place , service is too good...I was served by Sabir who was so good for his service 😊 fully satisfied with food and service",1 Review,4/22/2019 22:29,0,,positive,love place service good serve sabir good service fully satisfy food service
Flechazo,Syed Ali,"Great Service by Sabir. Thanks a lot man. The food was great, the service was impeccable. Keep up the good work. Gonna keep coming back. This place is awesome","1 Review , 1 Follower",4/22/2019 22:09,0,,positive,great service sabir thanks lot man food great service impeccable keep good work gonna keep come back place awesome
Flechazo,Sripathi,"Sabir, we were really pleased with your service . wonderful place to visit, good ambience, perfect place to hangout with friends. Prawns fry is very delicious.",1 Review,4/22/2019 21:36,0,,positive,sabir really pleased service wonderful place visit good ambience perfect place hangout friend prawn fry delicious
Flechazo,Akansha Venkatraman,Sabir's service was excellent and he has taken keen interest in serving us the best and the chicken starters were too tasty. The red velvet cake was drooling and so good.,1 Review,4/22/2019 20:58,0,,positive,sabir service excellent take keen interest serve u best chicken starter tasty red velvet cake drool good
Flechazo,Farhan Baig,Great service by ranjit and ramjam...good ambience and a great place for family. The desserts are amazing and the sea food was lit. Affordale price,"1 Review , 3 Followers",4/22/2019 15:44,0,,positive,great service ranjit ramjam good ambience great place family dessert amaze sea food lit affordale price
Flechazo,Nikhil,The service and ambience here is great! Jayanta hasubul atm were very customer obsessed. Starters for both veg and non veg are good. For kids too they provide balloons and a small toy to play with 😃. I definitely recommend this place. The ice cream taste should be improved.,"3 Reviews , 1 Follower",4/22/2019 15:13,0,,positive,service ambience great jayanta hasubul atm customer obsess starter veg non veg good kid provide balloon small toy play definitely recommend place ice cream taste improve
Flechazo,Poulami Mukherjee,Excellent Service provided by Anup and Ranjit. Food is also very good. One must try their Stuffed Tandoori Mushroom and Oriental Sweet Chilly Chicken.,"2 Reviews , 1 Follower",4/21/2019 19:44,0,,positive,excellent service provide anup ranjit food also good one must try stuffed tandoori mushroom oriental sweet chilly chicken
Flechazo,Satish Mohandass,"One of the best buffet experiences we had in Hyderabad. The food, especially the starters and desserts were out of the world. The ambience and experience is unique. The staff is very courteous and made us feel like we were at our family home! Would like to call out Shabbir for the gracious hospitality. Must visit if you are in Hyderabad.","1 Review , 1 Follower",4/21/2019 14:39,0,,positive,one best buffet experience hyderabad food especially starter dessert world ambience experience unique staff courteous make u feel like family home would like call shabbir gracious hospitality must visit hyderabad
Flechazo,Shyam Jampala,"Liked the food it's was good but not anything special or memorable, good service but I do not appreciate how the waiters pestered me into writing a review. No wonder this place a high rating staff will keep bugging you till you write a good review","3 Reviews , 42 Followers",4/21/2019 8:20,0,,negative,like food good anything special memorable good service appreciate waiter pester write review wonder place high rating staff keep bugging till write good review
Flechazo,Gulam Nabi,"One of the best restaurants in town, they have got the best food and staff specially SABIR.
The ambiance is great, and the variety of food they have is awesome. Must try for chicken wings, corn fry, mushrooms, pizza, & varieties of deserts.
They have got live counters for pizza, pani puri & liquid nitrogen ice cream which is one of its kind in the city rit now.
Visited this place for a friends birthday, the complimentary cake & Dance was awesome.","14 Reviews , 11 Followers",4/21/2019 3:14,2,,positive,one best restaurant town get best food staff specially sabir ambiance great variety food awesome must try chicken wing corn fry mushroom pizza variety desert get live counter pizza pani puri liquid nitrogen ice cream one kind city rit visit place friend birthday complimentary cake dance awesome
Flechazo,Vamsi Thallam,"Starters are not so bad
Pan ice cream is good
Please provide good entertainment
Food shots are okay
Hospitality is so good from jayanta, haasubul.","1 Review , 1 Follower",4/20/2019 22:56,0,,positive,starter bad pan ice cream good please provide good entertainment food shot okay hospitality good jayanta haasubul
Flechazo,Nishant Sharief Mohammad,"Great ambience and lovely food....
Eating festival for food lovers like me....😋
Service is excellent .... Brothers Hamid, Sanjit and Jakirul have taken good care of us....
Our baby enjoyed special status on spiceless food n painting playing time","2 Reviews , 1 Follower",4/20/2019 15:40,0,,positive,great ambience lovely food eat festival food lover like service excellent brother hamid sanjit jakirul take good care u baby enjoy special status spiceless food paint playing time
Shah Ghouse Hotel & Restaurant,Ashwi Sharma,"Haleem, the best place to try out.
Avaialble in all multiple outlets.
Haleem, usually found in the Ramdan season, months of march to July served by Shah ghouse and badam kheer are must try","10 Reviews , 1 Follower",5/25/2019 18:32,0,,positive,haleem best place try avaialble multiple outlet haleem usually find ramdan season month march july serve shah ghouse badam kheer must try
Shah Ghouse Hotel & Restaurant,Dasthagir Shaik,"Ordered Chicken Fried rice. Very good; however, didn't give curry with it. Not sure whether they forgot. But did like the taste of the variety.",1 Review,5/24/2019 21:48,0,,positive,order chicken fried rice good however give curry sure whether forget like taste variety
