Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Mathura Vilas,Divya,Pathetic place! We had ordered for non spicy food but what they served us was tasteless spicy food. Also when we wanted to order for dessert they said everything in the dessert menu got over by lunch and hence there is nothing left for dinner.,"1 Review , 1 Follower",11/19/2018 7:50,0,,negative,pathetic place order non spicy food serve u tasteless spicy food also want order dessert say everything dessert menu get lunch hence nothing left dinner
Mathura Vilas,Hitesh Dutt,"Went there @ around 10:45pm, was really hungry.
Had heard a lot about this place.

Food was not good at all, roti’s (tandoori) could easily be confused with papad, both were so thin and cold.

Sabzi was cold and seems like they didn’t care about customer.

Even at that time when we were the only table operating there was so much delay for someone to attend our table.

Not visiting this place ever again.",2 Reviews,11/18/2018 13:01,0,,negative,go around 10 45pm really hungry hear lot place food good roti tandoori could easily confuse papad thin cold sabzi cold seem like care customer even time table operate much delay someone attend table visit place ever
Mathura Vilas,Shankar Bishnu Satapathy,"North Indian thali was okay. We ordered paneer butter masala categorically saying don't use onion and garlic. The concern person said, he will serve. However, they still used both the ingredients.","17 Reviews , 33 Followers",11/8/2018 15:05,0,,negative,north indian thali okay order paneer butter masala categorically say use onion garlic concern person say serve however still use ingredient
Mathura Vilas,Piyali & Rahul Sarkar,"Dont get fooled by seeing their advertisements, where they show lavish South Indian thali served on banana leaf. We went there in search of authentic south cusine, but returned disappointed. They didn't have any kind of thali at dinner and serve only north indian ala carte. We ordered some soup and starters which was okay. Then we ordered besibelebhat and curd rice, both were pathetic.They have a very confused theme. Don't waste your time or spoil your mood.","40 Reviews , 115 Followers",11/4/2018 15:06,2,,negative,dont get fool see advertisement show lavish south indian thali serve banana leaf go search authentic south cusine return disappoint kind thali dinner serve north indian ala carte order soup starter okay order besibelebhat curd rice pathetic confused theme waste time spoil mood
Mathura Vilas,Vijay,"Worst service and behaviour.
We ordered schezwan noodles. We were served spoiled ones from the morning. It smelled stale, sticky to touch and yak in taste. Worst experience. Asked the waiter to taste a spoon so that he will come to know the pathetic taste. He tasted and took away calmly .
Though I just had one spoon of it and returned back still they charged for it.
We spoke to the short fat manager for the charge levied on the spoiled food served which we didn't even have. He spoke very carelessly and extremely rudely.
Will never ever visit this again.
Strongly not recommended.","13 Reviews , 6 Followers",10/27/2018 21:28,0,,negative,bad service behaviour order schezwan noodle serve spoiled one morning smell stale sticky touch yak taste bad experience ask waiter taste spoon come know pathetic taste taste take away calmly though one spoon return back still charge speak short fat manager charge levy spoil food serve even speak carelessly extremely rudely never ever visit strongly recommended
Mathura Vilas,Simran Bhat,I ordered veg. Thali..which was just nt up to the mark. The fud seemed stale with out any taste. We just threw it. I won't recommend it to anyone,"5 Reviews , 1 Follower",10/20/2018 15:45,1,,negative,order veg thali nt mark fud seem stale taste throw recommend anyone
Mathura Vilas,Rupasri Guruprasad,"The cost of the food was 200, but the quantity of rice packed was more but the gravies very less for a meal.The paneer gravy was missing ,curd very sour.Definiltely not worth for the money.","4 Reviews , 1 Follower",9/29/2018 14:28,0,,negative,cost food 200 quantity rice pack gravy less meal paneer gravy miss curd sour definiltely worth money
Mathura Vilas,Tarun Singh,"Bad experience, first they denied zomato gold benefits by stating ""today is 15th aug"" so no offers. To be honest food was even more bad, paneer gravy was so watery n tasteless. Not recommended at all..............................","7 Reviews , 6 Followers",9/19/2018 22:04,0,,negative,bad experience first deny zomato gold benefit state today 15th aug offer honest food even bad paneer gravy watery tasteless recommend
Gal Punjab Di,Anupam Acharya,"We had ordered the Spicy Mutter paratha (2/5) and the Mooli paratha (3/5). The parathas were thick and there was no butter on them. It comes with a drink(3/5) and dal makhani(3/5). Now I am not a regular paratha eater but occasionally i love my aloo, gobi and mooli ke parathe. I have always ordered and found them to be good but this time i was disappointed. From the looks of the paratha, i am sorry to say this, but it didn't look very punjabi. Punjabis know their paratha well and wouldn't compromise on it. Cheers!","207 Reviews , 400 Followers",5/5/2019 0:02,1,,negative,order spicy mutter paratha mooli paratha parathas thick butter come drink dal makhani regular paratha eater occasionally love aloo gobi mooli ke parathe always order find good time disappoint look paratha sorry say look punjabi punjabi know paratha well compromise cheer
Gal Punjab Di,SUMANTA CHATTERJEE,"We visited this place during weekdays. This place is at prime location , easily accessible and has good ambience. We ordered tandoori and lasooni Tikka. Both of them were under cooked and were not worth it . Main course was not good either. Servings were taking lot of time to complete.",1 Review,5/1/2019 21:27,0,,negative,visit place weekday place prime location easily accessible good ambience order tandoori lasooni tikka cook worth main course good either serving take lot time complete
Gal Punjab Di,Sourabh Maity,"We a bunch of friends went for a holiday dinner. Ordered tandoori murg, lasuni murgh tikka. Both the dishes were under cooked. Masala was not cooked at all. Had to throw away.",1 Review,5/1/2019 21:16,0,,negative,bunch friend go holiday dinner order tandoori murg lasuni murgh tikka dish cook masala cook throw away
Gal Punjab Di,Manas Gangishetti,Worst dal khichdi ever very less quantity. Expected a very good taste and quantity. Just pathetic service restaurant should check before serving the food. If you are going to maintain such poor quality it is not going to work for you,"2 Reviews , 39 Followers",5/1/2019 16:36,0,,negative,bad dal khichdi ever less quantity expect good taste quantity pathetic service restaurant check serve food go maintain poor quality go work
Gal Punjab Di,Manasi Puranik,"We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews.","4 Reviews , 35 Followers",3/30/2019 13:38,0,,negative,order butter chicken paneer makhani dal makhani mango lassi gravy distinctive flavor overtly sweet taste nothing like original dish dal makhani tolerable good since mango season expect mango lassi make fresh ingredient fault check expect semblance authenticity read review
